Country Name,year,percent_gdp,percent_net_exports,percent_consumption,percent_government,percent_investment,component_sum
Suriname,2000,1,NA,NA,NA,NA,NA
Suriname,2001,1,NA,NA,NA,NA,NA
Suriname,2002,1,NA,NA,NA,NA,NA
Suriname,2003,1,NA,NA,NA,NA,NA
Suriname,2004,1,NA,NA,NA,NA,NA
Suriname,2005,1,NA,NA,NA,NA,NA
Suriname,2006,1,NA,NA,NA,NA,NA
Suriname,2007,1,NA,NA,NA,NA,NA
Suriname,2008,1,NA,NA,NA,NA,NA
Suriname,2009,1,NA,NA,NA,NA,NA
Suriname,2010,1,NA,NA,NA,NA,NA
Suriname,2011,1,NA,NA,NA,NA,NA
Suriname,2012,1,NA,NA,NA,NA,NA
Suriname,2013,1,NA,NA,NA,NA,NA
Suriname,2014,1,NA,NA,NA,NA,NA
Suriname,2015,1,NA,NA,NA,NA,NA
Suriname,2016,1,NA,NA,NA,NA,NA
Suriname,2017,1,NA,NA,NA,NA,NA
Suriname,2018,1,NA,NA,NA,NA,NA
Suriname,2019,1,NA,NA,NA,NA,NA
Suriname,2020,1,NA,NA,NA,NA,NA
Suriname,2021,1,NA,NA,NA,NA,NA
Suriname,2022,1,NA,NA,NA,NA,NA
Suriname,2023,1,NA,NA,NA,NA,NA
Timor-Leste,1991,1,NA,NA,NA,NA,NA
Timor-Leste,1992,1,NA,NA,NA,NA,NA
Timor-Leste,1993,1,NA,NA,NA,NA,NA
Timor-Leste,1994,1,NA,NA,NA,NA,NA
Timor-Leste,1995,1,NA,NA,NA,NA,NA
Timor-Leste,1996,1,NA,NA,NA,NA,NA
Timor-Leste,1997,1,NA,NA,NA,NA,NA
Timor-Leste,1998,1,NA,NA,NA,NA,NA
Timor-Leste,1999,1,NA,NA,NA,NA,NA
Timor-Leste,2000,1,NA,NA,NA,NA,NA
Timor-Leste,2001,1,-1.7935703840329402,0.7333067621290615,1.9067962096593216,0.012675231882988075,0.8592078196384307
Timor-Leste,2002,1,0.6937962567449907,0.21445904553014905,0.2265534148262977,0.22778978740634342,1.3625985045077809
Timor-Leste,2003,1,-17.713972327000313,2.8767421151764077,13.390539567875388,2.567768296968682,1.1210776530201656
Timor-Leste,2004,1,71.36424166452791,4.65300997000307,-58.522014291381524,-15.783187713685525,1.7120496294639338
Timor-Leste,2005,1,7.585313419408573,-0.46348258370922385,-5.754471010707488,-0.26055136589862166,1.1068084590932399
Timor-Leste,2006,1,1.7979495808037222,2.4464485564125593,-4.043668370317936,0.8038969734395194,1.0046267403378655
Timor-Leste,2007,1,-2.610428110480378,0.4500134012729245,2.489706495986654,0.6702769740756236,0.999568760854824
Timor-Leste,2008,1,-0.7334710315686358,-0.3747155886881108,0.9758463955240496,1.1317581981916212,0.999417973458924
Timor-Leste,2009,1,-3.2619373583074833,0.8289041014368539,1.5836185173657702,1.848760193983851,0.9993454544789917
Timor-Leste,2010,1,0.4131241749842914,0.2675437862518301,0.20031717827414897,0.12968391372829427,1.0106690532385647
Timor-Leste,2011,1,-2.327137351217331,0.12925405448198257,-1.125539302857844,4.291648706524052,0.9682261069308602
Timor-Leste,2012,1,2.346310382828854,0.19787089620436762,-0.31932286525276005,-1.6490599197192761,0.5757984940611853
Timor-Leste,2013,1,6.664253327081808,1.2707811002280833,-3.390207711190464,-3.345359235847697,1.1994674802717302
Timor-Leste,2014,1,-1.824114981292363,0.7495201827681632,1.439435335453002,0.5118672558891664,0.876707792817969
Timor-Leste,2015,1,1.381561710027199,-0.4297841849846381,0.8546318346097516,-0.5502983052071336,1.2561110544451788
Timor-Leste,2016,1,-1.4533422778331584,0.751952646618612,-0.2252246198941401,1.8153200181442084,0.8887057670355221
Timor-Leste,2017,1,-1.2612880878136803,-0.5461867501988,1.0326121753602502,2.0915674705328304,1.3167048078806003
Timor-Leste,2018,1,2.8047843703504425,-2.7574900270545593,0.3351392230603435,1.079069932864047,1.4615034992202736
Timor-Leste,2019,1,0.8825770358438947,0.12846631470378284,0.07216282278692011,-0.14937496249812726,0.9338312108364704
Timor-Leste,2020,1,1.263278289473122,-0.028073404816202466,0.07028478697077067,-0.29015233477728397,1.0153373368504064
Timor-Leste,2021,1,-0.05676779460890762,-0.18261991899750057,0.19619459437268727,1.3822473192350053,1.3390542000012844
Timor-Leste,2022,1,0.9417539538142352,-0.2540023193717272,0.0052525923915948255,0.3337296495200985,1.0267338763542013
Timor-Leste,2023,1,1.2801315808329148,-0.1008930133029553,0.02026782389876903,-0.09061763796853277,1.1088887534601957
Tonga,1991,1,NA,NA,NA,NA,NA
Tonga,1992,1,NA,NA,NA,NA,NA
Tonga,1993,1,NA,NA,NA,NA,NA
Tonga,1994,1,NA,NA,NA,NA,NA
Tonga,1995,1,-1.2564046064804757,0.010223755626472302,0.12854048645303634,0.9311164726663347,-0.18652389173463235
Tonga,1996,1,0.7531273443953861,0.5814094249382842,13.363686463756238,16.43655645971185,31.134779692801757
Tonga,1997,1,-8.777828237145776,-0.07620141180193796,-1.9572562322888842,11.383780557531168,0.5724946762945695
Tonga,1998,1,-3.781988422995178,0.013538218041969053,-0.040628849843700666,1.7036615558500738,-2.105417498946836
Tonga,1999,1,2.482218070397397,0.021492833366121577,0.7325895804311752,0.05841493107122865,3.294715415265922
Tonga,2000,1,-0.1553869505401197,0.011294121967751142,0.10195256407966563,-0.7680827441930846,-0.8102230086857876
Tonga,2001,1,-0.0017417221721370167,0.015101130105361823,1.571995211942629,2.121672253346423,3.7070268732222766
Tonga,2002,1,0,19.578443008004843,0,0,19.578443008004843
Tonga,2003,1,-103.74464734671422,39.91409768822054,-28.136998455193815,45.93526856124131,-46.0322795524462
Tonga,2004,1,-2.166369247851375,1.025668530649322,-0.24088596400264792,2.0181581093033016,0.6365714280986006
Tonga,2005,1,0.149924860511635,3.8758673069613048,1.2087811454302844,0.15626489853617956,5.390838211439404
Tonga,2006,1,0.9101038448808815,-1.686154700501844,0.10415899406255259,-0.31999022437738045,-0.9918820859357905
Tonga,2007,1,-0.7203118172396702,0.006864577629641902,-0.6726806994063145,0.5769053604822741,-0.8092225785340686
Tonga,2008,1,-1.1898464163447013,0.6045322890192735,-0.5489626963195697,-0.3193254852554205,-1.4536023089004182
Tonga,2009,1,-0.44592922440483296,0.030249047114510316,-0.29246261620170416,-0.3717106776555768,-1.0798534711476035
Tonga,2010,1,-2.877867840760885,-6.634355153497886,1.0478153944146247,7.138921379242594,-1.3254862206015525
Tonga,2011,1,-0.4445119538086319,0.34915849949684846,-0.27284970816401105,0.20677072098533905,-0.16143244149045544
Tonga,2012,1,0.37612798133610914,-1.209212087757012,0.4938985433236034,-1.1964861986546456,-1.535671761751945
Tonga,2013,1,0.32176249034643245,9.166190826870789,5.583100011937333,-8.79078771696117,6.280265612193385
Tonga,2014,1,2.5451050800987955,0.8733104532380336,-0.03371768438900741,0.8307934187740647,4.2154912677218865
Tonga,2015,1,-9.63583274748145,5.571983184008103,0.58296844774442,0.981212843954994,-2.499668271773932
Tonga,2016,1,-0.8896851529001164,0.898887174704324,-0.018543207284019425,0.6465550872117579,0.637213901731946
Tonga,2017,1,-1.2564842644887526,0.24051481073814746,0.09480146062639869,1.162155666570844,0.2409876734466374
Tonga,2018,1,1.7700845514674184,6.133679839867623,0.303907642038585,-11.374621814727902,-3.166949781354276
Tonga,2019,1,18.939639881133726,-4.856515243223039,-9.186787889184039,-19.65857968151307,-14.762242932786425
Tonga,2020,1,-0.06963661580626233,1.0065394902906832,1.3454531180270877,-0.8705110680126679,1.4118449244988407
Tonga,2021,1,-17.044081238241738,32.63019489998811,14.827646916741045,29.831803475027264,60.24556405351468
Tonga,2022,1,-0.3930256703681743,9.826623438160425,-0.07499501186189753,3.281466846309741,12.640069602240093
Tonga,2023,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,1991,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,1992,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1993,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1994,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1995,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1996,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1997,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1998,1,NA,NA,NA,NA,NA
Trinidad and Tobago,1999,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2000,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2001,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2002,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2003,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2004,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2005,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2006,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2007,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2008,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2009,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2010,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2011,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2012,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2013,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2014,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2015,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2016,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2017,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2018,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2019,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2020,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2021,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2022,1,NA,NA,NA,NA,NA
Trinidad and Tobago,2023,1,NA,NA,NA,NA,NA
Tuvalu,1991,1,NA,NA,NA,NA,NA
Tuvalu,1992,1,NA,NA,NA,NA,NA
Tuvalu,1993,1,NA,NA,NA,NA,NA
Tuvalu,1994,1,NA,NA,NA,NA,NA
Tuvalu,1995,1,NA,NA,NA,NA,NA
Tuvalu,1996,1,NA,NA,NA,NA,NA
Tuvalu,1997,1,NA,NA,NA,NA,NA
Tuvalu,1998,1,NA,NA,NA,NA,NA
Tuvalu,1999,1,NA,NA,NA,NA,NA
Tuvalu,2000,1,NA,NA,NA,NA,NA
Tuvalu,2001,NA,NA,NA,NA,NA,NA
Tuvalu,2002,1,NA,NA,NA,NA,NA
Tuvalu,2003,1,NA,NA,NA,NA,NA
Tuvalu,2004,1,NA,NA,NA,NA,NA
Tuvalu,2005,1,NA,NA,NA,NA,NA
Tuvalu,2006,1,NA,NA,NA,NA,NA
Tuvalu,2007,1,NA,NA,NA,NA,NA
Tuvalu,2008,1,NA,NA,NA,NA,NA
Tuvalu,2009,1,NA,NA,NA,NA,NA
Tuvalu,2010,1,NA,NA,NA,NA,NA
Tuvalu,2011,1,NA,NA,NA,NA,NA
Tuvalu,2012,1,NA,NA,NA,NA,NA
Tuvalu,2013,1,NA,NA,NA,NA,NA
Tuvalu,2014,NA,NA,NA,NA,NA,NA
Tuvalu,2015,1,NA,NA,NA,NA,NA
Tuvalu,2016,1,NA,NA,NA,NA,NA
Tuvalu,2017,1,NA,NA,NA,NA,NA
Tuvalu,2018,1,NA,NA,NA,NA,NA
Tuvalu,2019,1,NA,NA,NA,NA,NA
Tuvalu,2020,1,NA,NA,NA,NA,NA
Tuvalu,2021,1,NA,NA,NA,NA,NA
Tuvalu,2022,1,NA,NA,NA,NA,NA
Tuvalu,2023,1,NA,NA,NA,NA,NA
Vanuatu,1991,1,NA,NA,NA,NA,NA
Vanuatu,1992,1,NA,NA,NA,NA,NA
Vanuatu,1993,1,NA,NA,NA,NA,NA
Vanuatu,1994,1,NA,NA,NA,NA,NA
Vanuatu,1995,1,NA,NA,NA,NA,NA
Vanuatu,1996,1,NA,NA,NA,NA,NA
Vanuatu,1997,1,NA,NA,NA,NA,NA
Vanuatu,1998,1,NA,NA,NA,NA,NA
Vanuatu,1999,1,NA,NA,NA,NA,NA
Vanuatu,2000,1,NA,NA,NA,NA,NA
Vanuatu,2001,1,NA,NA,NA,NA,NA
Vanuatu,2002,1,NA,NA,NA,NA,NA
Vanuatu,2003,1,0.8537682162994872,0.41689017498184583,-0.03004599166068975,-0.36074981777230763,0.8798625818483357
Vanuatu,2004,1,-1.0468901267189175,0.4100854664895361,-0.07984577831945336,1.4751096365805358,0.7584591980317013
Vanuatu,2005,1,0.25545444263003186,0.34309664450662014,-0.0021533438358034727,0.2613055248494626,0.8577032681503112
Vanuatu,2006,1,-0.021542030803563813,0.24009585320566593,0.029491497565563993,0.7298495028330413,0.9778948228007075
Vanuatu,2007,1,-5.369014262075973,0.2935093103309952,0.5279610928990612,1.6543949027047549,-2.893148956141162
Vanuatu,2008,1,0.5729337380441407,0.38803788041192755,-0.014581543449643825,1.6694806843755883,2.615870759382013
Vanuatu,2009,1,1.8088615203170306,0.6053619049287422,0.6220285400444713,-0.11584157314336736,2.9204103921468767
Vanuatu,2010,1,0.34734400805686055,1.370268339156471,0.6147020190011052,-1.2622889371532877,1.070025429061149
Vanuatu,2011,1,1.365547113929011,0.6385222973740043,-0.07925749176363575,-1.8880590517047477,0.03675286783463183
Vanuatu,2012,1,-0.6713642119710217,1.9281040898356256,-0.1626397340067786,-2.6990081010074722,-1.604907957149647
Vanuatu,2013,1,-3.504583503273796,4.7808173802488465,0.7128863340922205,7.699186070242913,9.688306281310183
Vanuatu,2014,1,-0.10678186537343522,0.9696326209154864,-0.1768579740662667,-0.5815963054334851,0.10439647604229944
Vanuatu,2015,1,-32.23906576221868,1.1159273722641339,6.508278262601201,28.02998762972868,3.4151275023753342
Vanuatu,2016,1,1.586081314950565,1.26901838433481,-0.05037701359631486,-1.6895989684870831,1.115123717201977
Vanuatu,2017,1,-0.4296035011669963,-0.20945201393396956,0.477604026810169,1.0814469448485493,0.9199954565577524
Vanuatu,2018,1,-1.6931649780371332,0.7509620987388638,0.2730127095229031,1.485274606985511,0.8160844372101448
Vanuatu,2019,1,5.829676749351158,0.09705858762964265,0.14218132883782983,-0.35856576619583314,5.710350899622798
Vanuatu,2020,1,7.7154381924437905,NA,NA,-3.0285638229887337,NA
Vanuatu,2021,1,7.554695332752436,NA,NA,-5.687466514712758,NA
Vanuatu,2022,1,0.06536290583081893,NA,NA,-0.37880941471920465,NA
Vanuatu,2023,1,NA,NA,NA,NA,NA
